Destination Airport State,ID,Origin Airport,Origin Airport State,Route Cost,Destination Airport,Main Cabin Price,Departing Date,Departing Time,Duration,Distance,Destination Code,Arrival Date,Origin Code,Arrival Time,Total Seats,Origin Airport City,Origin Airport Country,Origin Airport Fee,Origin Airport Lounge,Destination Airport City,Destination Airport Country,Destination Airport Fee,Destination Airport Lounge,Type,Surcharge,Food Served,Main Cabin Seats,Business Class Price,Miner Points,First Class Seats,Time Zone Difference,Business Class Seats,Flight Number,First Class Price
Texas,2894,Los Angeles International Airport,California,10513,El Paso International Airport,224,4/30/2023,8:20 AM,113,714,ELP,4/30/2023,LAX,11:13 AM,154,Los Angeles,United States,4,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,94,850,1428,11,1,49,2352894,1751
Texas,3014,Los Angeles International Airport,California,10513,El Paso International Airport,284,5/1/2023,8:20 AM,113,714,ELP,5/1/2023,LAX,11:13 AM,180,Los Angeles,United States,4,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,102,1047,1428,14,1,64,2383014,1795
Texas,3134,Los Angeles International Airport,California,10513,El Paso International Airport,252,5/2/2023,8:20 AM,113,714,ELP,5/2/2023,LAX,11:13 AM,160,Los Angeles,United States,4,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,90,585,1428,13,1,57,2323134,2416
Texas,3254,Los Angeles International Airport,California,10513,El Paso International Airport,275,5/3/2023,8:20 AM,113,714,ELP,5/3/2023,LAX,11:13 AM,160,Los Angeles,United States,4,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,89,1131,1428,11,1,60,2353254,2761
Texas,3374,Los Angeles International Airport,California,10513,El Paso International Airport,526,5/4/2023,8:20 AM,113,714,ELP,5/4/2023,LAX,11:13 AM,159,Los Angeles,United States,4,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,87,1186,1428,12,1,60,2383374,2001
Texas,3494,Los Angeles International Airport,California,10513,El Paso International Airport,189,5/5/2023,8:20 AM,113,714,ELP,5/5/2023,LAX,11:13 AM,139,Los Angeles,United States,4,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,88,906,1428,10,1,41,2323494,2687
Texas,120,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,1054,4/6/2023,3:00 PM,725,5322,ELP,4/6/2023,HND,11:05 AM,155,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,87,3565,15966,8,-16,60,233120,10317
Texas,240,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,1264,4/7/2023,3:00 PM,725,5322,ELP,4/7/2023,HND,11:05 AM,154,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,101,5494,15966,12,-16,41,236240,10045
Texas,360,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,688,4/8/2023,3:00 PM,725,5322,ELP,4/8/2023,HND,11:05 AM,161,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,103,4843,15966,8,-16,50,230360,6348
Texas,480,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,917,4/9/2023,3:00 PM,725,5322,ELP,4/9/2023,HND,11:05 AM,174,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,102,5805,15966,8,-16,64,233480,5368
Texas,600,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,1169,4/10/2023,3:00 PM,725,5322,ELP,4/10/2023,HND,11:05 AM,162,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,91,3281,15966,9,-16,62,236600,7379
Texas,720,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,1170,4/11/2023,3:00 PM,725,5322,ELP,4/11/2023,HND,11:05 AM,166,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,103,5568,15966,8,-16,55,230720,9557
Texas,840,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,874,4/12/2023,3:00 PM,725,5322,ELP,4/12/2023,HND,11:05 AM,147,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,91,4469,15966,13,-16,43,233840,6285
Texas,960,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,1102,4/13/2023,3:00 PM,725,5322,ELP,4/13/2023,HND,11:05 AM,158,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,95,5573,15966,10,-16,53,236960,8805
Texas,1080,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,1106,4/14/2023,3:00 PM,725,5322,ELP,4/14/2023,HND,11:05 AM,165,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,101,5418,15966,14,-16,50,2301080,5472
Texas,1200,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,901,4/15/2023,3:00 PM,725,5322,ELP,4/15/2023,HND,11:05 AM,159,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,91,3642,15966,11,-16,57,2331200,5511
Texas,1320,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,1113,4/16/2023,3:00 PM,725,5322,ELP,4/16/2023,HND,11:05 AM,161,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,90,3504,15966,8,-16,63,2361320,9460
Texas,1440,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,1019,4/17/2023,3:00 PM,725,5322,ELP,4/17/2023,HND,11:05 AM,150,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,85,3202,15966,8,-16,57,2301440,9137
Texas,1560,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,688,4/18/2023,3:00 PM,725,5322,ELP,4/18/2023,HND,11:05 AM,164,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,99,3965,15966,9,-16,56,2331560,8966
Texas,1680,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,1159,4/19/2023,3:00 PM,725,5322,ELP,4/19/2023,HND,11:05 AM,154,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,89,5248,15966,8,-16,57,2361680,10008
Texas,1800,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,1131,4/20/2023,3:00 PM,725,5322,ELP,4/20/2023,HND,11:05 AM,140,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,86,3292,15966,8,-16,46,2301800,6448
Texas,1920,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,810,4/21/2023,3:00 PM,725,5322,ELP,4/21/2023,HND,11:05 AM,161,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,91,5625,15966,8,-16,62,2331920,8797
Texas,2040,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,1049,4/22/2023,3:00 PM,725,5322,ELP,4/22/2023,HND,11:05 AM,146,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,85,4908,15966,12,-16,49,2362040,8413
Texas,2160,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,841,4/23/2023,3:00 PM,725,5322,ELP,4/23/2023,HND,11:05 AM,159,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,89,5490,15966,12,-16,58,2302160,8087
Texas,2280,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,1085,4/24/2023,3:00 PM,725,5322,ELP,4/24/2023,HND,11:05 AM,153,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,91,5619,15966,8,-16,54,2332280,6354
Texas,2400,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,1205,4/25/2023,3:00 PM,725,5322,ELP,4/25/2023,HND,11:05 AM,164,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,97,3346,15966,15,-16,52,2362400,6830
Texas,2520,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,762,4/26/2023,3:00 PM,725,5322,ELP,4/26/2023,HND,11:05 AM,163,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,89,5467,15966,14,-16,60,2302520,9969
Texas,2640,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,904,4/27/2023,3:00 PM,725,5322,ELP,4/27/2023,HND,11:05 AM,142,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,85,2773,15966,14,-16,43,2332640,9305
Texas,2760,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,784,4/28/2023,3:00 PM,725,5322,ELP,4/28/2023,HND,11:05 AM,155,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,100,5903,15966,14,-16,41,2362760,9175
Texas,2880,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,914,4/29/2023,3:00 PM,725,5322,ELP,4/29/2023,HND,11:05 AM,152,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,89,5503,15966,13,-16,50,2302880,10777
Texas,3000,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,1348,4/30/2023,3:00 PM,725,5322,ELP,4/30/2023,HND,11:05 AM,162,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,90,5408,15966,15,-16,57,2333000,4886
Texas,3120,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,895,5/1/2023,3:00 PM,725,5322,ELP,5/1/2023,HND,11:05 AM,161,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,94,3820,15966,10,-16,57,2363120,10279
Texas,3240,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,1144,5/2/2023,3:00 PM,725,5322,ELP,5/2/2023,HND,11:05 AM,150,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,95,5079,15966,9,-16,46,2303240,9021
Texas,3360,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,612,5/3/2023,3:00 PM,725,5322,ELP,5/3/2023,HND,11:05 AM,147,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,93,4934,15966,13,-16,41,2333360,5167
Texas,3480,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,711,5/4/2023,3:00 PM,725,5322,ELP,5/4/2023,HND,11:05 AM,177,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,104,5485,15966,14,-16,59,2363480,4206
Texas,3600,Tokyo Haneda Airport,Honshu,51367,El Paso International Airport,1202,5/5/2023,3:00 PM,725,5322,ELP,5/5/2023,HND,11:05 AM,157,Tokyo,Japan,6,TRUE,El Paso,United States,3.5,FALSE,International,14,TRUE,101,3216,15966,14,-16,42,2303600,5804
Ontario,97,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,749,4/6/2023,5:25 AM,219,1449,YYZ,4/6/2023,ELP,11:04 AM,144,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,85,4346,4347,12,2,47,23797,6265
Ontario,217,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,887,4/7/2023,5:25 AM,219,1449,YYZ,4/7/2023,ELP,11:04 AM,141,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,90,4048,4347,11,2,40,231217,10704
Ontario,337,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,973,4/8/2023,5:25 AM,219,1449,YYZ,4/8/2023,ELP,11:04 AM,149,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,89,5358,4347,8,2,52,234337,5507
Ontario,457,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,1353,4/9/2023,5:25 AM,219,1449,YYZ,4/9/2023,ELP,11:04 AM,156,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,101,4409,4347,8,2,47,237457,12439
Ontario,577,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,1166,4/10/2023,5:25 AM,219,1449,YYZ,4/10/2023,ELP,11:04 AM,152,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,85,4206,4347,13,2,54,231577,9068
Ontario,697,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,1164,4/11/2023,5:25 AM,219,1449,YYZ,4/11/2023,ELP,11:04 AM,178,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,103,5195,4347,14,2,61,234697,7182
Ontario,817,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,1108,4/12/2023,5:25 AM,219,1449,YYZ,4/12/2023,ELP,11:04 AM,154,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,91,2918,4347,12,2,51,237817,4344
Ontario,937,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,968,4/13/2023,5:25 AM,219,1449,YYZ,4/13/2023,ELP,11:04 AM,162,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,88,5900,4347,12,2,62,231937,11758
Ontario,1057,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,993,4/14/2023,5:25 AM,219,1449,YYZ,4/14/2023,ELP,11:04 AM,141,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,89,3873,4347,10,2,42,2341057,8529
Ontario,1177,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,887,4/15/2023,5:25 AM,219,1449,YYZ,4/15/2023,ELP,11:04 AM,158,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,90,3794,4347,10,2,58,2371177,7342
Ontario,1297,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,966,4/16/2023,5:25 AM,219,1449,YYZ,4/16/2023,ELP,11:04 AM,157,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,85,4210,4347,13,2,59,2311297,5623
Ontario,1417,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,784,4/17/2023,5:25 AM,219,1449,YYZ,4/17/2023,ELP,11:04 AM,158,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,91,3529,4347,13,2,54,2341417,8978
Ontario,1537,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,992,4/18/2023,5:25 AM,219,1449,YYZ,4/18/2023,ELP,11:04 AM,163,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,100,5534,4347,10,2,53,2371537,6988
Ontario,1657,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,1176,4/19/2023,5:25 AM,219,1449,YYZ,4/19/2023,ELP,11:04 AM,153,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,99,4880,4347,14,2,40,2311657,9802
Ontario,1777,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,1311,4/20/2023,5:25 AM,219,1449,YYZ,4/20/2023,ELP,11:04 AM,159,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,91,5473,4347,10,2,58,2341777,10189
Ontario,1897,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,982,4/21/2023,5:25 AM,219,1449,YYZ,4/21/2023,ELP,11:04 AM,162,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,96,4514,4347,13,2,53,2371897,5186
Ontario,2017,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,1143,4/22/2023,5:25 AM,219,1449,YYZ,4/22/2023,ELP,11:04 AM,164,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,92,3191,4347,9,2,63,2312017,11759
Ontario,2137,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,1208,4/23/2023,5:25 AM,219,1449,YYZ,4/23/2023,ELP,11:04 AM,145,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,92,3380,4347,8,2,45,2342137,7001
Ontario,2257,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,958,4/24/2023,5:25 AM,219,1449,YYZ,4/24/2023,ELP,11:04 AM,167,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,96,4381,4347,10,2,61,2372257,10937
Ontario,2377,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,1177,4/25/2023,5:25 AM,219,1449,YYZ,4/25/2023,ELP,11:04 AM,170,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,98,3950,4347,8,2,64,2312377,6437
Ontario,2497,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,1278,4/26/2023,5:25 AM,219,1449,YYZ,4/26/2023,ELP,11:04 AM,177,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,100,3658,4347,14,2,63,2342497,8737
Ontario,2617,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,794,4/27/2023,5:25 AM,219,1449,YYZ,4/27/2023,ELP,11:04 AM,157,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,93,5246,4347,10,2,54,2372617,10461
Ontario,2737,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,743,4/28/2023,5:25 AM,219,1449,YYZ,4/28/2023,ELP,11:04 AM,169,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,101,5556,4347,15,2,53,2312737,9494
Ontario,2857,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,1051,4/29/2023,5:25 AM,219,1449,YYZ,4/29/2023,ELP,11:04 AM,164,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,98,5469,4347,9,2,57,2342857,6884
Ontario,2977,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,629,4/30/2023,5:25 AM,219,1449,YYZ,4/30/2023,ELP,11:04 AM,145,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,87,4601,4347,8,2,50,2372977,8463
Ontario,3097,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,968,5/1/2023,5:25 AM,219,1449,YYZ,5/1/2023,ELP,11:04 AM,165,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,96,3313,4347,14,2,55,2313097,6763
Ontario,3217,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,946,5/2/2023,5:25 AM,219,1449,YYZ,5/2/2023,ELP,11:04 AM,165,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,92,5483,4347,13,2,60,2343217,4930
Ontario,3337,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,894,5/3/2023,5:25 AM,219,1449,YYZ,5/3/2023,ELP,11:04 AM,157,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,87,3785,4347,15,2,55,2373337,10961
Ontario,3457,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,694,5/4/2023,5:25 AM,219,1449,YYZ,5/4/2023,ELP,11:04 AM,154,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,87,5121,4347,9,2,58,2313457,4839
Ontario,3577,El Paso International Airport,Texas,57452,Toronto Pearson International Airport,873,5/5/2023,5:25 AM,219,1449,YYZ,5/5/2023,ELP,11:04 AM,157,El Paso,United States,3.5,FALSE,Toronto,Canada,4,TRUE,International,4,TRUE,99,4565,4347,12,2,46,2343577,5802
Texas,110,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,763,4/6/2023,8:20 AM,639,4662,ELP,4/6/2023,CDG,10:59 AM,140,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,90,3991,13986,8,-8,42,232110,9120
Texas,230,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,541,4/7/2023,8:20 AM,639,4662,ELP,4/7/2023,CDG,10:59 AM,165,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,88,4642,13986,13,-8,64,235230,10536
Texas,350,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,1247,4/8/2023,8:20 AM,639,4662,ELP,4/8/2023,CDG,10:59 AM,148,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,86,5091,13986,12,-8,50,238350,4682
Texas,470,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,1102,4/9/2023,8:20 AM,639,4662,ELP,4/9/2023,CDG,10:59 AM,168,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,102,4068,13986,8,-8,58,232470,7673
Texas,590,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,1070,4/10/2023,8:20 AM,639,4662,ELP,4/10/2023,CDG,10:59 AM,143,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,86,4289,13986,10,-8,47,235590,11768
Texas,710,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,767,4/11/2023,8:20 AM,639,4662,ELP,4/11/2023,CDG,10:59 AM,179,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,101,3951,13986,14,-8,64,238710,12611
Texas,830,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,917,4/12/2023,8:20 AM,639,4662,ELP,4/12/2023,CDG,10:59 AM,149,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,88,3773,13986,14,-8,47,232830,7137
Texas,950,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,1106,4/13/2023,8:20 AM,639,4662,ELP,4/13/2023,CDG,10:59 AM,160,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,102,4073,13986,12,-8,46,235950,9406
Texas,1070,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,644,4/14/2023,8:20 AM,639,4662,ELP,4/14/2023,CDG,10:59 AM,150,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,92,3817,13986,8,-8,50,2381070,4879
Texas,1190,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,1169,4/15/2023,8:20 AM,639,4662,ELP,4/15/2023,CDG,10:59 AM,165,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,91,4329,13986,12,-8,62,2321190,5407
Texas,1310,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,979,4/16/2023,8:20 AM,639,4662,ELP,4/16/2023,CDG,10:59 AM,152,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,99,3427,13986,9,-8,44,2351310,8344
Texas,1430,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,741,4/17/2023,8:20 AM,639,4662,ELP,4/17/2023,CDG,10:59 AM,163,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,99,5341,13986,9,-8,55,2381430,9989
Texas,1550,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,927,4/18/2023,8:20 AM,639,4662,ELP,4/18/2023,CDG,10:59 AM,164,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,103,4335,13986,14,-8,47,2321550,8311
Texas,1670,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,1210,4/19/2023,8:20 AM,639,4662,ELP,4/19/2023,CDG,10:59 AM,160,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,86,4992,13986,15,-8,59,2351670,12000
Texas,1790,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,901,4/20/2023,8:20 AM,639,4662,ELP,4/20/2023,CDG,10:59 AM,154,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,100,2759,13986,9,-8,45,2381790,4532
Texas,1910,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,878,4/21/2023,8:20 AM,639,4662,ELP,4/21/2023,CDG,10:59 AM,141,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,90,3204,13986,8,-8,43,2321910,9933
Texas,2030,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,774,4/22/2023,8:20 AM,639,4662,ELP,4/22/2023,CDG,10:59 AM,175,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,104,4868,13986,12,-8,59,2352030,9868
Texas,2150,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,1406,4/23/2023,8:20 AM,639,4662,ELP,4/23/2023,CDG,10:59 AM,161,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,88,5829,13986,9,-8,64,2382150,6419
Texas,2270,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,1238,4/24/2023,8:20 AM,639,4662,ELP,4/24/2023,CDG,10:59 AM,157,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,100,4050,13986,12,-8,45,2322270,8154
Texas,2390,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,1240,4/25/2023,8:20 AM,639,4662,ELP,4/25/2023,CDG,10:59 AM,141,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,90,3955,13986,9,-8,42,2352390,8382
Texas,2510,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,1235,4/26/2023,8:20 AM,639,4662,ELP,4/26/2023,CDG,10:59 AM,156,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,96,4867,13986,12,-8,48,2382510,12613
Texas,2630,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,962,4/27/2023,8:20 AM,639,4662,ELP,4/27/2023,CDG,10:59 AM,150,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,97,4618,13986,9,-8,44,2322630,10529
Texas,2750,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,1201,4/28/2023,8:20 AM,639,4662,ELP,4/28/2023,CDG,10:59 AM,154,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,103,4643,13986,10,-8,41,2352750,11503
Texas,2870,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,615,4/29/2023,8:20 AM,639,4662,ELP,4/29/2023,CDG,10:59 AM,145,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,93,3453,13986,12,-8,40,2382870,8470
Texas,2990,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,772,4/30/2023,8:20 AM,639,4662,ELP,4/30/2023,CDG,10:59 AM,163,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,89,4798,13986,13,-8,61,2322990,4232
Texas,3110,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,838,5/1/2023,8:20 AM,639,4662,ELP,5/1/2023,CDG,10:59 AM,173,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,101,5081,13986,8,-8,64,2353110,6249
Texas,3230,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,1083,5/2/2023,8:20 AM,639,4662,ELP,5/2/2023,CDG,10:59 AM,175,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,102,3093,13986,11,-8,62,2383230,7856
Texas,3350,Paris Charles de Gaulle Airport,Ill de France,54532,El Paso International Airport,1038,5/3/2023,8:20 AM,639,4662,ELP,5/3/2023,CDG,10:59 AM,160,Paris,France,5,TRUE,El Paso,United States,3.5,FALSE,International,12,TRUE,98,4450,13986,10,-8,52,2323350,8168
